date,weekday_name,is_weekend,time_slot,item,category,sales_qty,price,sales_amount,temperature,precip_type,is_rain_snow,is_holiday,is_vacation,season_period
2024-02-04,일,True,19-21,단팥빵,조리빵,3,1600,4800,7.3,맑음,False,False,True,평시
2024-02-04,일,True,19-21,마카롱,디저트,3,2200,6600,7.3,맑음,False,False,True,평시
2024-02-04,일,True,19-21,바게트,식사빵,1,3500,3500,7.3,맑음,False,False,True,평시
2024-02-04,일,True,19-21,소금빵,조리빵,1,2000,2000,7.3,맑음,False,False,True,평시
2024-02-04,일,True,19-21,소보로빵,조리빵,1,1500,1500,7.3,맑음,False,False,True,평시
2024-02-04,일,True,19-21,식빵,식사빵,1,5000,5000,7.3,맑음,False,False,True,평시
2024-02-04,일,True,19-21,아메리카노,음료,3,2500,7500,7.3,맑음,False,False,True,평시
2024-02-04,일,True,19-21,찹쌀도넛,도넛류,1,1500,1500,7.3,맑음,False,False,True,평시
2024-02-04,일,True,19-21,크루아상,페이스트리,2,2800,5600,7.3,맑음,False,False,True,평시
2024-02-05,월,False,07-09,글레이즈도넛,도넛류,1,1700,1700,2.7,비,True,False,True,평시
2024-02-05,월,False,07-09,단팥빵,조리빵,2,1600,3200,2.7,비,True,False,True,평시
2024-02-05,월,False,07-09,롤케이크,케이크류,1,15000,15000,2.7,비,True,False,True,평시
2024-02-05,월,False,07-09,모카빵,조리빵,1,2500,2500,2.7,비,True,False,True,평시
2024-02-05,월,False,07-09,바게트,식사빵,1,3500,3500,2.7,비,True,False,True,평시
2024-02-05,월,False,07-09,소금빵,조리빵,2,2000,4000,2.7,비,True,False,True,평시
2024-02-05,월,False,07-09,소보로빵,조리빵,3,1500,4500,2.7,비,True,False,True,평시
2024-02-05,월,False,07-09,식빵,식사빵,2,5000,10000,2.7,비,True,False,True,평시
2024-02-05,월,False,07-09,아메리카노,음료,2,2500,5000,2.7,비,True,False,True,평시
2024-02-05,월,False,07-09,조각케이크,케이크류,1,4500,4500,2.7,비,True,False,True,평시
2024-02-05,월,False,07-09,찹쌀도넛,도넛류,3,1500,4500,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,단팥빵,조리빵,5,1600,8000,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,롤케이크,케이크류,3,15000,45000,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,마늘바게트,페이스트리,4,4000,16000,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,마카롱,디저트,7,2200,15400,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,모카빵,조리빵,3,2500,7500,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,바게트,식사빵,2,3500,7000,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,소금빵,조리빵,2,2000,4000,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,소보로빵,조리빵,11,1500,16500,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,식빵,식사빵,4,5000,20000,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,아메리카노,음료,5,2500,12500,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,조각케이크,케이크류,2,4500,9000,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,찹쌀도넛,도넛류,6,1500,9000,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,카스테라,케이크류,2,12000,24000,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,크루아상,페이스트리,8,2800,22400,2.7,비,True,False,True,평시
2024-02-05,월,False,09-11,크림빵,조리빵,7,1800,12600,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,글레이즈도넛,도넛류,5,1700,8500,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,단팥빵,조리빵,3,1600,4800,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,롤케이크,케이크류,2,15000,30000,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,마늘바게트,페이스트리,3,4000,12000,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,마카롱,디저트,6,2200,13200,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,모카빵,조리빵,1,2500,2500,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,바게트,식사빵,2,3500,7000,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,소금빵,조리빵,2,2000,4000,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,소보로빵,조리빵,8,1500,12000,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,식빵,식사빵,6,5000,30000,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,아메리카노,음료,3,2500,7500,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,조각케이크,케이크류,2,4500,9000,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,찹쌀도넛,도넛류,5,1500,7500,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,크루아상,페이스트리,2,2800,5600,2.7,비,True,False,True,평시
2024-02-05,월,False,11-13,크림빵,조리빵,7,1800,12600,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,글레이즈도넛,도넛류,4,1700,6800,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,단팥빵,조리빵,1,1600,1600,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,롤케이크,케이크류,1,15000,15000,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,마늘바게트,페이스트리,3,4000,12000,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,마카롱,디저트,2,2200,4400,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,모카빵,조리빵,1,2500,2500,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,바게트,식사빵,1,3500,3500,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,소금빵,조리빵,2,2000,4000,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,소보로빵,조리빵,4,1500,6000,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,식빵,식사빵,5,5000,25000,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,아메리카노,음료,5,2500,12500,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,조각케이크,케이크류,2,4500,9000,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,찹쌀도넛,도넛류,7,1500,10500,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,카스테라,케이크류,1,12000,12000,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,크루아상,페이스트리,3,2800,8400,2.7,비,True,False,True,평시
2024-02-05,월,False,13-15,크림빵,조리빵,3,1800,5400,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,글레이즈도넛,도넛류,3,1700,5100,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,단팥빵,조리빵,3,1600,4800,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,롤케이크,케이크류,2,15000,30000,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,마늘바게트,페이스트리,3,4000,12000,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,마카롱,디저트,2,2200,4400,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,바게트,식사빵,2,3500,7000,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,소금빵,조리빵,2,2000,4000,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,소보로빵,조리빵,3,1500,4500,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,식빵,식사빵,2,5000,10000,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,아메리카노,음료,2,2500,5000,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,조각케이크,케이크류,1,4500,4500,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,찹쌀도넛,도넛류,1,1500,1500,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,카스테라,케이크류,1,12000,12000,2.7,비,True,False,True,평시
2024-02-05,월,False,15-17,크림빵,조리빵,2,1800,3600,2.7,비,True,False,True,평시
2024-02-05,월,False,17-19,글레이즈도넛,도넛류,1,1700,1700,2.7,비,True,False,True,평시
2024-02-05,월,False,17-19,단팥빵,조리빵,1,1600,1600,2.7,비,True,False,True,평시
2024-02-05,월,False,17-19,마늘바게트,페이스트리,3,4000,12000,2.7,비,True,False,True,평시
2024-02-05,월,False,17-19,마카롱,디저트,1,2200,2200,2.7,비,True,False,True,평시
2024-02-05,월,False,17-19,모카빵,조리빵,2,2500,5000,2.7,비,True,False,True,평시
2024-02-05,월,False,17-19,소금빵,조리빵,6,2000,12000,2.7,비,True,False,True,평시
2024-02-05,월,False,17-19,소보로빵,조리빵,1,1500,1500,2.7,비,True,False,True,평시
2024-02-05,월,False,17-19,식빵,식사빵,2,5000,10000,2.7,비,True,False,True,평시
2024-02-05,월,False,17-19,아메리카노,음료,3,2500,7500,2.7,비,True,False,True,평시
2024-02-05,월,False,17-19,조각케이크,케이크류,2,4500,9000,2.7,비,True,False,True,평시
2024-02-05,월,False,17-19,찹쌀도넛,도넛류,2,1500,3000,2.7,비,True,False,True,평시
2024-02-05,월,False,17-19,크림빵,조리빵,3,1800,5400,2.7,비,True,False,True,평시
2024-02-05,월,False,19-21,글레이즈도넛,도넛류,2,1700,3400,2.7,비,True,False,True,평시
2024-02-05,월,False,19-21,단팥빵,조리빵,1,1600,1600,2.7,비,True,False,True,평시
2024-02-05,월,False,19-21,마늘바게트,페이스트리,1,4000,4000,2.7,비,True,False,True,평시
2024-02-05,월,False,19-21,마카롱,디저트,2,2200,4400,2.7,비,True,False,True,평시
2024-02-05,월,False,19-21,모카빵,조리빵,1,2500,2500,2.7,비,True,False,True,평시
2024-02-05,월,False,19-21,바게트,식사빵,1,3500,3500,2.7,비,True,False,True,평시
2024-02-05,월,False,19-21,소보로빵,조리빵,1,1500,1500,2.7,비,True,False,True,평시
2024-02-05,월,False,19-21,식빵,식사빵,2,5000,10000,2.7,비,True,False,True,평시
2024-02-05,월,False,19-21,크림빵,조리빵,2,1800,3600,2.7,비,True,False,True,평시
2024-02-06,화,False,07-09,글레이즈도넛,도넛류,1,1700,1700,1.2,비,True,False,False,평시
2024-02-06,화,False,07-09,단팥빵,조리빵,4,1600,6400,1.2,비,True,False,False,평시
2024-02-06,화,False,07-09,롤케이크,케이크류,1,15000,15000,1.2,비,True,False,False,평시
2024-02-06,화,False,07-09,마늘바게트,페이스트리,1,4000,4000,1.2,비,True,False,False,평시
2024-02-06,화,False,07-09,마카롱,디저트,1,2200,2200,1.2,비,True,False,False,평시
2024-02-06,화,False,07-09,모카빵,조리빵,1,2500,2500,1.2,비,True,False,False,평시
2024-02-06,화,False,07-09,소금빵,조리빵,3,2000,6000,1.2,비,True,False,False,평시
2024-02-06,화,False,07-09,소보로빵,조리빵,3,1500,4500,1.2,비,True,False,False,평시
2024-02-06,화,False,07-09,식빵,식사빵,2,5000,10000,1.2,비,True,False,False,평시
2024-02-06,화,False,07-09,아메리카노,음료,2,2500,5000,1.2,비,True,False,False,평시
2024-02-06,화,False,07-09,찹쌀도넛,도넛류,2,1500,3000,1.2,비,True,False,False,평시
2024-02-06,화,False,07-09,크루아상,페이스트리,1,2800,2800,1.2,비,True,False,False,평시
2024-02-06,화,False,07-09,크림빵,조리빵,3,1800,5400,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,글레이즈도넛,도넛류,4,1700,6800,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,단팥빵,조리빵,6,1600,9600,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,롤케이크,케이크류,1,15000,15000,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,마늘바게트,페이스트리,4,4000,16000,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,마카롱,디저트,3,2200,6600,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,모카빵,조리빵,3,2500,7500,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,바게트,식사빵,1,3500,3500,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,소금빵,조리빵,5,2000,10000,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,소보로빵,조리빵,9,1500,13500,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,식빵,식사빵,4,5000,20000,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,아메리카노,음료,2,2500,5000,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,조각케이크,케이크류,4,4500,18000,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,찹쌀도넛,도넛류,7,1500,10500,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,카스테라,케이크류,1,12000,12000,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,크루아상,페이스트리,6,2800,16800,1.2,비,True,False,False,평시
2024-02-06,화,False,09-11,크림빵,조리빵,3,1800,5400,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,글레이즈도넛,도넛류,6,1700,10200,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,단팥빵,조리빵,10,1600,16000,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,마늘바게트,페이스트리,5,4000,20000,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,마카롱,디저트,4,2200,8800,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,모카빵,조리빵,5,2500,12500,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,바게트,식사빵,3,3500,10500,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,소금빵,조리빵,5,2000,10000,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,소보로빵,조리빵,12,1500,18000,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,식빵,식사빵,6,5000,30000,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,아메리카노,음료,4,2500,10000,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,조각케이크,케이크류,3,4500,13500,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,찹쌀도넛,도넛류,5,1500,7500,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,카스테라,케이크류,1,12000,12000,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,크루아상,페이스트리,7,2800,19600,1.2,비,True,False,False,평시
2024-02-06,화,False,11-13,크림빵,조리빵,7,1800,12600,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,글레이즈도넛,도넛류,4,1700,6800,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,단팥빵,조리빵,9,1600,14400,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,롤케이크,케이크류,2,15000,30000,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,마늘바게트,페이스트리,2,4000,8000,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,모카빵,조리빵,3,2500,7500,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,바게트,식사빵,1,3500,3500,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,소금빵,조리빵,4,2000,8000,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,소보로빵,조리빵,7,1500,10500,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,식빵,식사빵,2,5000,10000,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,아메리카노,음료,6,2500,15000,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,조각케이크,케이크류,2,4500,9000,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,찹쌀도넛,도넛류,3,1500,4500,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,카스테라,케이크류,3,12000,36000,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,크루아상,페이스트리,1,2800,2800,1.2,비,True,False,False,평시
2024-02-06,화,False,13-15,크림빵,조리빵,6,1800,10800,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,글레이즈도넛,도넛류,3,1700,5100,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,단팥빵,조리빵,9,1600,14400,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,롤케이크,케이크류,1,15000,15000,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,마늘바게트,페이스트리,2,4000,8000,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,마카롱,디저트,2,2200,4400,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,모카빵,조리빵,1,2500,2500,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,바게트,식사빵,1,3500,3500,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,소금빵,조리빵,4,2000,8000,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,소보로빵,조리빵,5,1500,7500,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,식빵,식사빵,4,5000,20000,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,아메리카노,음료,5,2500,12500,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,조각케이크,케이크류,3,4500,13500,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,찹쌀도넛,도넛류,5,1500,7500,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,카스테라,케이크류,5,12000,60000,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,크루아상,페이스트리,2,2800,5600,1.2,비,True,False,False,평시
2024-02-06,화,False,15-17,크림빵,조리빵,3,1800,5400,1.2,비,True,False,False,평시
2024-02-06,화,False,17-19,글레이즈도넛,도넛류,3,1700,5100,1.2,비,True,False,False,평시
2024-02-06,화,False,17-19,단팥빵,조리빵,6,1600,9600,1.2,비,True,False,False,평시
2024-02-06,화,False,17-19,롤케이크,케이크류,1,15000,15000,1.2,비,True,False,False,평시
2024-02-06,화,False,17-19,마늘바게트,페이스트리,2,4000,8000,1.2,비,True,False,False,평시
2024-02-06,화,False,17-19,마카롱,디저트,1,2200,2200,1.2,비,True,False,False,평시
2024-02-06,화,False,17-19,모카빵,조리빵,2,2500,5000,1.2,비,True,False,False,평시
2024-02-06,화,False,17-19,바게트,식사빵,1,3500,3500,1.2,비,True,False,False,평시
2024-02-06,화,False,17-19,소보로빵,조리빵,6,1500,9000,1.2,비,True,False,False,평시
2024-02-06,화,False,17-19,식빵,식사빵,4,5000,20000,1.2,비,True,False,False,평시
2024-02-06,화,False,17-19,아메리카노,음료,4,2500,10000,1.2,비,True,False,False,평시
2024-02-06,화,False,17-19,조각케이크,케이크류,2,4500,9000,1.2,비,True,False,False,평시
2024-02-06,화,False,17-19,찹쌀도넛,도넛류,4,1500,6000,1.2,비,True,False,False,평시
2024-02-06,화,False,17-19,크림빵,조리빵,3,1800,5400,1.2,비,True,False,False,평시
2024-02-06,화,False,19-21,단팥빵,조리빵,2,1600,3200,1.2,비,True,False,False,평시
2024-02-06,화,False,19-21,마늘바게트,페이스트리,1,4000,4000,1.2,비,True,False,False,평시
2024-02-06,화,False,19-21,마카롱,디저트,1,2200,2200,1.2,비,True,False,False,평시
2024-02-06,화,False,19-21,모카빵,조리빵,1,2500,2500,1.2,비,True,False,False,평시
2024-02-06,화,False,19-21,바게트,식사빵,2,3500,7000,1.2,비,True,False,False,평시
2024-02-06,화,False,19-21,소금빵,조리빵,1,2000,2000,1.2,비,True,False,False,평시
2024-02-06,화,False,19-21,소보로빵,조리빵,3,1500,4500,1.2,비,True,False,False,평시
2024-02-06,화,False,19-21,식빵,식사빵,1,5000,5000,1.2,비,True,False,False,평시
2024-02-06,화,False,19-21,아메리카노,음료,2,2500,5000,1.2,비,True,False,False,평시
2024-02-06,화,False,19-21,조각케이크,케이크류,1,4500,4500,1.2,비,True,False,False,평시
2024-02-06,화,False,19-21,찹쌀도넛,도넛류,2,1500,3000,1.2,비,True,False,False,평시
2024-02-06,화,False,19-21,카스테라,케이크류,1,12000,12000,1.2,비,True,False,False,평시
2024-02-06,화,False,19-21,크림빵,조리빵,2,1800,3600,1.2,비,True,False,False,평시
2024-02-07,수,False,07-09,글레이즈도넛,도넛류,5,1700,8500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,단팥빵,조리빵,2,1600,3200,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,롤케이크,케이크류,1,15000,15000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,마늘바게트,페이스트리,3,4000,12000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,마카롱,디저트,1,2200,2200,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,모카빵,조리빵,1,2500,2500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,바게트,식사빵,2,3500,7000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,소금빵,조리빵,3,2000,6000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,소보로빵,조리빵,2,1500,3000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,식빵,식사빵,1,5000,5000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,아메리카노,음료,1,2500,2500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,조각케이크,케이크류,1,4500,4500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,찹쌀도넛,도넛류,1,1500,1500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,크루아상,페이스트리,1,2800,2800,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,07-09,크림빵,조리빵,3,1800,5400,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,글레이즈도넛,도넛류,3,1700,5100,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,단팥빵,조리빵,9,1600,14400,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,롤케이크,케이크류,1,15000,15000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,마늘바게트,페이스트리,4,4000,16000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,마카롱,디저트,4,2200,8800,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,모카빵,조리빵,7,2500,17500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,바게트,식사빵,1,3500,3500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,소금빵,조리빵,6,2000,12000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,소보로빵,조리빵,4,1500,6000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,식빵,식사빵,3,5000,15000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,아메리카노,음료,8,2500,20000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,조각케이크,케이크류,1,4500,4500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,찹쌀도넛,도넛류,4,1500,6000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,크루아상,페이스트리,3,2800,8400,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,09-11,크림빵,조리빵,9,1800,16200,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,글레이즈도넛,도넛류,11,1700,18700,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,단팥빵,조리빵,5,1600,8000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,롤케이크,케이크류,1,15000,15000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,마늘바게트,페이스트리,4,4000,16000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,마카롱,디저트,7,2200,15400,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,모카빵,조리빵,1,2500,2500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,바게트,식사빵,2,3500,7000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,소금빵,조리빵,5,2000,10000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,소보로빵,조리빵,4,1500,6000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,식빵,식사빵,7,5000,35000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,아메리카노,음료,6,2500,15000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,조각케이크,케이크류,10,4500,45000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,찹쌀도넛,도넛류,9,1500,13500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,카스테라,케이크류,2,12000,24000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,크루아상,페이스트리,6,2800,16800,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,11-13,크림빵,조리빵,4,1800,7200,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,글레이즈도넛,도넛류,3,1700,5100,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,단팥빵,조리빵,14,1600,22400,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,롤케이크,케이크류,2,15000,30000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,마늘바게트,페이스트리,4,4000,16000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,마카롱,디저트,3,2200,6600,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,모카빵,조리빵,2,2500,5000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,바게트,식사빵,3,3500,10500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,소금빵,조리빵,6,2000,12000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,소보로빵,조리빵,7,1500,10500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,식빵,식사빵,4,5000,20000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,아메리카노,음료,6,2500,15000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,조각케이크,케이크류,4,4500,18000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,찹쌀도넛,도넛류,7,1500,10500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,카스테라,케이크류,2,12000,24000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,크루아상,페이스트리,5,2800,14000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,13-15,크림빵,조리빵,6,1800,10800,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,15-17,글레이즈도넛,도넛류,3,1700,5100,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,15-17,단팥빵,조리빵,6,1600,9600,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,15-17,마늘바게트,페이스트리,2,4000,8000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,15-17,마카롱,디저트,4,2200,8800,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,15-17,모카빵,조리빵,2,2500,5000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,15-17,바게트,식사빵,1,3500,3500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,15-17,소금빵,조리빵,4,2000,8000,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,15-17,소보로빵,조리빵,1,1500,1500,0.6,맑음,False,False,False,밸런타인시즌
2024-02-07,수,False,15-17,식빵,식사빵,5,5000,25000,0.6,맑음,False,False,False,밸런타인시즌
